"TREASURE"	"TREASURE"	"allowUnitTypes1"	"allowUnitTypes2"	"allowUnitTypes3"	"allowUnitTypes4"	"allowUnitTypes5"	"allowUnitTypes6"	"globalThemeRequired"	"unknown02"	"pickTypes"	"picks"	"undefined01"	"undefined02"	"undefined03"	"undefined04"	"undefined05"	"noDrop"	"levelBoost"	"moneyChanceMultiplier"	"moneyLuckChanceMultiplier"	"moneyAmountMultiplier"	"item1m"	"item1"	"value1"	"item2m"	"item2"	"value2"	"item3m"	"item3"	"value3"	"item4m"	"item4"	"value4"	"item5m"	"item5"	"value5"	"item6m"	"item6"	"value6"	"item7m"	"item7"	"value7"	"item8m"	"item8"	"value8"	"spawnCondition"	"spawnFromMonsterUnitType"	"spawnFromLevelTheme"
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_starter2_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1119	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_starter2_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1119	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_starter2_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1120	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_starter2_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1120	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_starter2_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1120	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_starter3_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1121	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_starter3_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1121	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_starter3_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1121	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_starter3_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1122	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_starter3_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1122	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_starter3_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1122	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_starter3_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1123	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_starter3_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1123	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_starter3_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1123	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_starter3_pants"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1124	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_starter3_pants"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1124	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_starter3_pants"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1124	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_starter3_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1125	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_starter3_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1125	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_starter3_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1125	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_starter3_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1126	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_starter3_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1126	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_starter3_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1126	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_starter3_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1127	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_starter3_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1127	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_starter3_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1127	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_starter4_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1128	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_starter4_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1128	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_starter4_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1128	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_starter4_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1130	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_starter4_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1130	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_starter4_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1130	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_starter4_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1131	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_starter4_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1131	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_starter4_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1131	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_starter4_pants"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1133	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_starter4_pants"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1133	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_starter4_pants"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1133	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_starter4_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1134	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_starter4_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1134	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_starter4_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1134	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_starter4_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1135	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_starter4_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1135	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_starter4_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1135	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_starter4_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1137	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_starter4_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1137	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_starter4_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1137	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_arcane1_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1138	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_arcane1_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1138	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_arcane1_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1138	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_arcane1_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1140	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_arcane1_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1140	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_arcane1_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1140	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_arcane1_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1143	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_arcane1_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1143	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_arcane1_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1143	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_arcane1_pants"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1145	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_arcane1_pants"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1145	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_arcane1_pants"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1145	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_arcane1_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1148	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_arcane1_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1148	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_arcane1_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1148	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_arcane1_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1151	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_arcane1_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1151	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_arcane1_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1151	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_arcane1_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1153	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_arcane1_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1153	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_arcane1_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1153	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_arcane2_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1155	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_arcane2_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1155	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_arcane2_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1155	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_arcane2_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1157	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_arcane2_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1157	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_arcane2_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1157	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_arcane2_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1159	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_arcane2_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1159	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_arcane2_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1159	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_arcane2_pants"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1161	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_arcane2_pants"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1161	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_arcane2_pants"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1161	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_arcane2_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1163	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_arcane2_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1163	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_arcane2_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1163	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_arcane2_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1165	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_arcane2_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1165	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_arcane2_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1165	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_arcane2_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1167	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_arcane2_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1167	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_arcane2_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1167	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_arcane3_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1169	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_arcane3_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1169	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_legendary_c_arcane3_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1169	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_enhanced_c_arcane3_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1171	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_reroll_rare_c_arcane3_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1171	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
