LEVELS_RULES	drlgFileName	undefined1	drlgRuleSet	label	minSubs	minSubsNightMare	maxSubs	maxSubsNightMare	attempts	replaceAll	replaceAndCheck	onceForReplacement	mustPlace	weighted	exitRule	deadEndRule	looping	loopLabel	askQuests	randomQuestPercent	questTaskComplete	theme_RunRule	theme_SkipRule
"3,60,0,-1,0,-1"	TemplateA	31	DRLG_CavesBossD		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_04	31	DRLG_CavesBossD		1	1	2	2	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_02	31	DRLG_CavesBossD		1	1	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_04	31	DRLG_CavesBossD		1	1	2	2	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_07	31	DRLG_CavesBossD		3	3	6	6	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_03A	31	DRLG_CavesBossD		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_02	31	DRLG_CavesBossD		2	2	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_06	31	DRLG_CavesBossD		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Template	84	DRLG_ForestBossA		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest03	84	DRLG_ForestBossA		2	2	2	2	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest07	84	DRLG_ForestBossA		5	5	10	10	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest05	84	DRLG_ForestBossA		3	3	6	6	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest08	84	DRLG_ForestBossA		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest10	84	DRLG_ForestBossA		10	10	20	20	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest14	84	DRLG_ForestBossA		10	10	20	20	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Template	38	DRLG_SpectralBossB		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	ESI_Rule_01	38	DRLG_SpectralBossB	BossBLoop	4	4	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	ESI_Rule_03	38	DRLG_SpectralBossB		1	1	1	1	0	0	0	0	0	0	0	0	5	BossBLoop	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	ESI_Rule_01	38	DRLG_SpectralBossB		4	4	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	ESI_Rule_04	38	DRLG_SpectralBossB		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TemplateB	54	DRLG_BossD		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Hell04	54	DRLG_BossD		1	0	1	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Hell02	54	DRLG_BossD		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TemplateARENA	54	DRLG_BossArenaFinal		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TemplateA	31	DRLG_TreasureCaveA		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_02	31	DRLG_TreasureCaveA		2	2	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_03	31	DRLG_TreasureCaveA		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	WDS_Template	84	DRLG_ForestskinnyB		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	WDS_Rule01	84	DRLG_ForestskinnyB		8	8	10	10	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	WDS_Rule07	84	DRLG_ForestskinnyB		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	WDS_Rule02	84	DRLG_ForestskinnyB		2	2	3	3	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	WDS_Rule03	84	DRLG_ForestskinnyB		1	1	3	3	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	WDS_Rule04	84	DRLG_ForestskinnyB		1	1	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	WDS_Rule05	84	DRLG_ForestskinnyB		4	4	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	WDS_Rule06	84	DRLG_ForestskinnyB		1	1	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_ForestCaveA	84	DRLG_ForestskinnyB		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest10	84	DRLG_ForestskinnyB		5	5	15	15	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest14	84	DRLG_ForestskinnyB		10	10	40	40	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Template	88	DRLG_BuildInterior		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_01	88	DRLG_BuildInterior		3	3	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_015	88	DRLG_BuildInterior		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_02	88	DRLG_BuildInterior		5	5	10	10	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_015	88	DRLG_BuildInterior		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_03	88	DRLG_BuildInterior		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_035	88	DRLG_BuildInterior		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_037	88	DRLG_BuildInterior		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_05	88	DRLG_BuildInterior		1	1	3	3	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_055	88	DRLG_BuildInterior		2	2	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_057	88	DRLG_BuildInterior		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_058	88	DRLG_BuildInterior		1	1	2	2	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_06	88	DRLG_BuildInterior		1	1	3	3	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_07	88	DRLG_BuildInterior		1	1	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_DynaLight	88	DRLG_BuildInterior		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_04	88	DRLG_BuildInterior		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Template	88	DRLG_BuildInteriorC		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_01	88	DRLG_BuildInteriorC		4	4	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_015	88	DRLG_BuildInteriorC		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_02	88	DRLG_BuildInteriorC		5	5	10	10	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_015	88	DRLG_BuildInteriorC		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_03	88	DRLG_BuildInteriorC		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_035	88	DRLG_BuildInteriorC		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_037C	88	DRLG_BuildInteriorC		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_039C	88	DRLG_BuildInteriorC		1	1	1	1	0	0	0	0	1	0	1	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_039C_D	88	DRLG_BuildInteriorC		1	1	1	1	0	0	0	0	1	0	0	1	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_05	88	DRLG_BuildInteriorC		1	1	3	3	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_055	88	DRLG_BuildInteriorC		2	2	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_057	88	DRLG_BuildInteriorC		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_058	88	DRLG_BuildInteriorC		1	1	2	2	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_06	88	DRLG_BuildInteriorC		1	1	3	3	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_07	88	DRLG_BuildInteriorC		1	1	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_DynaLightC	88	DRLG_BuildInteriorC		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_04	88	DRLG_BuildInteriorC		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Bint_Rule_04C	88	DRLG_BuildInteriorC		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_ab01	89	DRLG_Abyss		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_ab02	89	DRLG_AbyssPVE		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,63,0,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,63,0,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TemplatePSQUARE	1	DRLG_PSquare		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_pa01a	16	DRLG_ParkCemetery		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_pa02	16	DRLG_ParkCemetery		9	9	12	12	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_pa03A	16	DRLG_ParkCemetery		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_pa04a	16	DRLG_ParkCemetery		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_TR01	1	DRLG_Treasury		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_TR02	1	DRLG_Treasury		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_TR03	1	DRLG_Treasury		8	8	12	12	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_TR04	1	DRLG_Treasury		8	8	12	12	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_TR05	1	DRLG_Treasury		1	1	6	6	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_TR_warpNext	1	DRLG_Treasury		1	1	1	1	0	0	0	0	0	0	1	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_TR_deadEnd	1	DRLG_Treasury		1	1	1	1	0	0	0	0	0	0	0	1	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_TR_RepALL	1	DRLG_Treasury		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,30,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
