name	code	undefined1	rowCollection	order	debug	randomAppearanceGroups1	randomAppearanceGroups2	randomAppearanceGroups3	randomAppearanceGroups4	randomAppearanceGroups5	randomAppearanceGroups6	randomAppearanceGroups7	randomAppearanceGroups8	randomAppearanceGroups9	randomAppearanceGroups10	layerSet1	layerSet2	layerSet3	layerSet4	layerSet5	modelGroup	textureSetGroup	blendOp	blendOpTemplar	blendOpCabalist	blendOpHunter	blendOpAdventurer	offHandlayer	undefined2	attachType	attachName	undefined5	attachBone	hasBoneIndex	boneIndex	state
	0	0	921	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	42	44	-1	-1	-1	46	-1	-1	0	0		-1		0	0	-1
npc_suit_quest_cabalist	30768	0	922	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	38	40	-1	-1	53	-1	-1	-1	0	0		-1		0	0	-1
	0	0	922	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	-1	30	-1	-1	-1	0	0		-1		0	0	-1
	0	0	922	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	-1	17	-1	-1	-1	0	0		-1		0	0	-1
	0	0	922	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	-1	40	-1	-1	-1	0	0		-1		0	0	-1
	0	0	922	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	-1	21	-1	-1	-1	0	0		-1		0	0	-1
	0	0	922	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	-1	18	-1	-1	-1	0	0		-1		0	0	-1
	0	0	922	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	-1	15	-1	-1	-1	0	0		-1		0	0	-1
	0	0	922	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	-1	37	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_wounded	27441	0	923	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	25	27	-1	40	40	40	-1	-1	0	0		-1		0	0	-1
	0	0	923	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	25	27	-1	36	36	36	-1	-1	0	0		-1		0	0	-1
	0	0	923	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	13	14	-1	35	35	35	-1	-1	0	0		-1		0	0	-1
	0	0	923	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	25	27	-1	16	16	16	-1	-1	0	0		-1		0	0	-1
	0	0	923	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	25	27	-1	30	30	30	-1	-1	0	0		-1		0	0	-1
	0	0	923	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	25	27	-1	17	17	17	-1	-1	0	0		-1		0	0	-1
time_device_templar	16705	0	924	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	40	-1	40	-1	-1	0	0		-1		0	0	-1
	0	0	924	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	15	-1	15	-1	-1	0	0		-1		0	0	-1
	0	0	924	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	22	-1	22	-1	-1	0	0		-1		0	0	-1
	0	0	924	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	30	-1	30	-1	-1	0	0		-1		0	0	-1
	0	0	924	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	17	-1	17	-1	-1	0	0		-1		0	0	-1
hold_fast_commander	22855	0	933	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	-1	-1	40	-1	-1	0	0		-1		0	0	-1
	0	0	933	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	-1	-1	36	-1	-1	0	0		-1		0	0	-1
	0	0	933	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	-1	-1	12	-1	-1	0	0		-1		0	0	-1
	0	0	933	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	-1	-1	34	-1	-1	0	0		-1		0	0	-1
	0	0	933	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	-1	-1	17	-1	-1	0	0		-1		0	0	-1
	0	0	933	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	-1	-1	30	-1	-1	0	0		-1		0	0	-1
	0	0	933	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	33	35	-1	-1	-1	50	-1	-1	0	0		-1		0	0	-1
hold_fast_templar_1	13635	0	925	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	12	-1	-1	0	23	25	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	925	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	15	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	925	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	22	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	925	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	30	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	925	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
hold_fast_templar_2	13891	0	926	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	12	-1	-1	0	24	26	-1	35	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	926	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	36	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	926	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	39	41	-1	46	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	926	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	926	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	9	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	926	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	23	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	926	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	926	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	34	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	926	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	29	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	926	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	32	-1	-1	-1	-1	0	0		-1		0	0	-1
hold_fast_templar_3	14147	0	927	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	12	-1	-1	0	20	22	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	927	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	927	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	21	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	927	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	18	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	927	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	38	40	-1	46	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	927	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	927	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	30	-1	-1	-1	-1	0	0		-1		0	0	-1
hold_fast_hunter_1	14403	0	928	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	11	-1	-1	0	23	25	-1	-1	-1	35	-1	-1	0	0		-1		0	0	-1
	0	0	928	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	13	14	-1	-1	-1	36	-1	-1	0	0		-1		0	0	-1
	0	0	928	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	40	-1	-1	0	0		-1		0	0	-1
	0	0	928	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	21	-1	-1	0	0		-1		0	0	-1
	0	0	928	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	18	-1	-1	0	0		-1		0	0	-1
	0	0	928	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	41	43	-1	-1	-1	46	-1	-1	0	0		-1		0	0	-1
	0	0	928	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	17	-1	-1	0	0		-1		0	0	-1
	0	0	928	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	30	-1	-1	0	0		-1		0	0	-1
hold_fast_hunter_2	14659	0	929	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	11	-1	-1	0	16	18	-1	-1	-1	40	-1	-1	0	0		-1		0	0	-1
	0	0	929	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	-1	-1	36	-1	-1	0	0		-1		0	0	-1
	0	0	929	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	-1	-1	12	-1	-1	0	0		-1		0	0	-1
	0	0	929	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	-1	-1	34	-1	-1	0	0		-1		0	0	-1
	0	0	929	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	-1	-1	17	-1	-1	0	0		-1		0	0	-1
	0	0	929	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	-1	-1	30	-1	-1	0	0		-1		0	0	-1
	0	0	929	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	33	35	-1	-1	-1	50	-1	-1	0	0		-1		0	0	-1
hold_fast_cabalist_1	16707	0	930	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	0	34	36	-1	-1	51	-1	-1	-1	0	0		-1		0	0	-1
	0	0	930	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	-1	40	-1	-1	-1	0	0		-1		0	0	-1
	0	0	930	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	-1	36	-1	-1	-1	0	0		-1		0	0	-1
	0	0	930	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	-1	35	-1	-1	-1	0	0		-1		0	0	-1
	0	0	930	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	-1	9	-1	-1	-1	0	0		-1		0	0	-1
	0	0	930	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	-1	14	-1	-1	-1	0	0		-1		0	0	-1
	0	0	930	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	-1	17	-1	-1	-1	0	0		-1		0	0	-1
	0	0	930	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	-1	30	-1	-1	-1	0	0		-1		0	0	-1
hold_fast_cabalist_2	16963	0	931	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	0	38	40	-1	-1	53	-1	-1	-1	0	0		-1		0	0	-1
	0	0	931	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	-1	37	-1	-1	-1	0	0		-1		0	0	-1
	0	0	931	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	-1	40	-1	-1	-1	0	0		-1		0	0	-1
	0	0	931	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	-1	16	-1	-1	-1	0	0		-1		0	0	-1
	0	0	931	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	-1	17	-1	-1	-1	0	0		-1		0	0	-1
	0	0	931	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	-1	30	-1	-1	-1	0	0		-1		0	0	-1
hunter_patrol	12612	0	932	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	17	19	-1	-1	-1	0	-1	-1	0	0		-1		0	0	-1
	0	0	932	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	35	37	-1	-1	-1	46	-1	-1	0	0		-1		0	0	-1
npc_suit_shin	19777	0	950	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	35	-1	35	-1	-1	0	0		-1		0	0	-1
	0	0	950	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	36	-1	36	-1	-1	0	0		-1		0	0	-1
	0	0	950	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	40	-1	40	-1	-1	0	0		-1		0	0	-1
	0	0	950	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	9	-1	9	-1	-1	0	0		-1		0	0	-1
	0	0	950	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	23	-1	23	-1	-1	0	0		-1		0	0	-1
	0	0	950	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	17	-1	17	-1	-1	0	0		-1		0	0	-1
	0	0	950	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	34	-1	34	-1	-1	0	0		-1		0	0	-1
	0	0	950	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	29	-1	29	-1	-1	0	0		-1		0	0	-1
	0	0	950	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	32	-1	32	-1	-1	0	0		-1		0	0	-1
npc_suit_kathryn	20289	0	952	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	35	-1	35	-1	-1	0	0		-1		0	0	-1
	0	0	952	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	13	14	-1	36	-1	36	-1	-1	0	0		-1		0	0	-1
	0	0	952	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	40	-1	40	-1	-1	0	0		-1		0	0	-1
	0	0	952	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	21	-1	21	-1	-1	0	0		-1		0	0	-1
	0	0	952	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	18	-1	18	-1	-1	0	0		-1		0	0	-1
	0	0	952	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	17	-1	17	-1	-1	0	0		-1		0	0	-1
	0	0	952	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	30	-1	30	-1	-1	0	0		-1		0	0	-1
npc_suit_commander	27952	0	953	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	40	40	40	-1	-1	0	0		-1		0	0	-1
	0	0	953	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	37	37	37	-1	-1	0	0		-1		0	0	-1
	0	0	953	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	16	16	16	-1	-1	0	0		-1		0	0	-1
	0	0	953	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	34	34	34	-1	-1	0	0		-1		0	0	-1
	0	0	953	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	17	17	17	-1	-1	0	0		-1		0	0	-1
	0	0	953	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	30	30	30	-1	-1	0	0		-1		0	0	-1
npc_suit_shiva	18241	0	954	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	39	41	-1	-1	52	-1	-1	-1	0	0		-1		0	0	-1
	0	0	954	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	-1	40	-1	-1	-1	0	0		-1		0	0	-1
	0	0	954	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	-1	35	-1	-1	-1	0	0		-1		0	0	-1
	0	0	954	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	-1	36	-1	-1	-1	0	0		-1		0	0	-1
	0	0	954	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	-1	9	-1	-1	-1	0	0		-1		0	0	-1
	0	0	954	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	-1	14	-1	-1	-1	0	0		-1		0	0	-1
	0	0	954	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	-1	17	-1	-1	-1	0	0		-1		0	0	-1
	0	0	954	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	-1	30	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_grayle	19265	0	955	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	38	40	-1	-1	53	-1	-1	-1	0	0		-1		0	0	-1
	0	0	955	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	-1	37	-1	-1	-1	0	0		-1		0	0	-1
	0	0	955	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	-1	40	-1	-1	-1	0	0		-1		0	0	-1
	0	0	955	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	-1	16	-1	-1	-1	0	0		-1		0	0	-1
	0	0	955	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	-1	17	-1	-1	-1	0	0		-1		0	0	-1
	0	0	955	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	-1	30	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_murmur	17986	0	3000	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	46	64	-1	0	0	0	-1	-1	0	0		-1		0	0	-1
npc_suit_murmur_ruined	26951	0	2999	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	47	66	-1	0	0	0	-1	-1	0	0		-1		0	0	-1
	0	0	2999	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	47	67	-1	46	46	46	-1	-1	0	0		-1		0	0	-1
npc_suit_murmur_ruined_censored	27207	0	2998	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	46	68	-1	0	0	0	-1	-1	0	0		-1		0	0	-1
npc_suit_vendor_oarf	13638	0	3001	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	48	70	-1	-1	-1	40	-1	-1	0	0		-1		0	0	-1
	0	0	3001	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	-1	-1	17	-1	-1	0	0		-1		0	0	-1
	0	0	3001	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	-1	-1	34	-1	-1	0	0		-1		0	0	-1
	0	0	3001	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	-1	-1	29	-1	-1	0	0		-1		0	0	-1
	0	0	3001	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	-1	-1	33	-1	-1	0	0		-1		0	0	-1
	0	0	3001	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	28	29	-1	-1	-1	31	-1	-1	0	0		-1		0	0	-1
	0	0	3001	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	33	35	-1	-1	-1	63	-1	-1	0	0		-1		0	0	-1
npc_suit_healer_abigail	20033	0	3002	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	27	30	-1	-1	37	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3002	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	27	30	-1	-1	40	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3002	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	-1	34	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3002	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	-1	33	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3002	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	-1	29	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3002	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	-1	17	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_techsmith	13126	0	3003	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	50	72	-1	0	0	0	-1	-1	0	0		-1		0	0	-1
	0	0	3003	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	51	73	-1	47	47	47	-1	-1	0	0		-1		0	0	-1
techsmith	18502	0	3018	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	50	72	-1	0	0	0	-1	-1	0	0		-1		0	0	-1
	0	0	3018	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	52	74	-1	44	44	44	-1	-1	0	0		-1		0	0	-1
	0	0	3018	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	51	73	-1	47	47	47	-1	-1	0	0		-1		0	0	-1
techsmith_changed_1	18758	0	3019	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	53	75	-1	0	0	0	-1	-1	0	0		-1		0	0	-1
	0	0	3019	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	55	77	-1	44	44	44	-1	-1	0	0		-1		0	0	-1
	0	0	3019	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	51	76	-1	47	47	47	-1	-1	0	0		-1		0	0	-1
techsmith_changed_2	19014	0	3020	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	56	78	-1	0	0	0	-1	-1	0	0		-1		0	0	-1
	0	0	3020	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	57	79	-1	46	46	46	-1	-1	0	0		-1		0	0	-1
china_techsmith_changed_1	19527	0	3060	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	53	80	-1	0	0	0	-1	-1	0	0		-1		0	0	-1
	0	0	3060	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	55	82	-1	44	44	44	-1	-1	0	0		-1		0	0	-1
	0	0	3060	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	51	81	-1	47	47	47	-1	-1	0	0		-1		0	0	-1
china_techsmith_changed_2	19783	0	3076	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	56	83	-1	0	0	0	-1	-1	0	0		-1		0	0	-1
	0	0	3076	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	57	84	-1	46	46	46	-1	-1	0	0		-1		0	0	-1
npc_suit_george	13894	0	3004	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
