"STATES"	"STATES"	"code"	"file"	"isA0"	"isA1"	"isA2"	"isA3"	"isA4"	"isA5"	"isA6"	"isA7"	"isA8"	"isA9"	"statePreventedBy"	"duration"	"onDeath"	"skillScriptParam"	"element"	"pulseRateInMs"	"pulseRateInMsClient"	"pulseSkill"	"iconOrder"	"uiIcon"	"uiIconTexture"	"unknown32"	"unknown34"	"iconBackColor"	"iconTooltipStringHellgate"	"iconTooltipStringMythos"	"iconTooltipStringAll"	"assocState1"	"assocState2"	"assocState3"	"bitmask01"	"gameFlag"	"bitmask02"
"1,63,0,-1,0,-1"	"summon_cooldown_device"	29496		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"1,63,0,-1,0,-1"	"summon_rocket_device"	29752		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"1,63,0,-1,0,-1"	"summon_bomber_device"	30008		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"1,63,0,-1,0,-1"	"summon_nanobots"	25145		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"1,63,0,-1,0,-1"	"turret_shield_mode"	31032	"TurretShieldMode"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"1,63,0,-1,0,-1"	"sacrifice_device_CC"	13625	"SacrificeDeviceCC"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"sacrifice_device_damage"	13881	"SacrificeDeviceDamage"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"single_out_mastery"	13369	"SingleOutMastery"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16432
"1,63,0,-1,0,-1"	"npc_summon"	14137	"NPCSummon"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"3,63,0,-1,0,-1"	"corpse_explode"	14649		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	1	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49178
"3,63,0,-1,0,-1"	"corpse_explode_line"	16697	"CorpseExplode"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49178
"1,63,0,-1,0,-1"	"shield_mastery"	16953		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"3,63,0,-1,0,-1"	"pet_power_cost"	17209		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49202
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"1,63,0,-1,0,-1"	"vampire_curse"	17977	"VampireCurse"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"vampire_curse_healing"	18233	"VampireCurseHealing"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"spectral_boss_invulnerable"	18489	"SpectralBossInvulnerable"	112	256	2	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16664
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"1,63,0,-1,0,-1"	"great_defender"	19257	"GreatDefender"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		42	"Great_Defender"	"skilltree_atlas"	2	"skill back big"	60	1256	-1	-1	-1	-1	-1	0	-1	16504
"1,63,0,-1,0,-1"	"thorns_skill"	19513		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		40	"Thorns_Aura"	"skilltree_atlas"	2	"skill back big"	60	736	-1	-1	-1	-1	-1	0	-1	16440
"3,63,0,-1,0,-1"	"missile_tag_skill"	19769		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49178
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"1,63,0,-1,0,-1"	"uber314"	20537	"uber314"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"1,63,0,-1,0,-1"	"nanobots_idle"	21305	"NanobotsIdle"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"nanobots_attack"	21817	"NanobotsAttack"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"nanobots_wait_for_blast"	22073		1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"nanobots_post_blast_cooldown"	22329		1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"targeting_device_idle"	25401	"TargetingDeviceIdle"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"cooldown_device_idle"	25657	"CooldownDeviceIdle"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"rocket_device_idle"	25913	"RocketDeviceIdle"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"bomber_device_idle"	26169	"BomberDeviceIdle"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"device_wakeup"	20545	"DeviceWakeup"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"1,63,0,-1,0,-1"	"zombie_bruiser_grown"	26425	"ZombieBruiserGrown"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"3,63,0,-1,0,-1"	"remove_on_gethit"	26681		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49160
"1,63,0,-1,0,-1"	"hellball_charged_1"	26937		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"hellball_charged_2"	27193		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"hellball_charged_3"	27449		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"hellball_charged_4"	27705		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"hellball_reveal"	27961	"hellball_reveal"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"hellball_hidden"	28217	"hellball_hidden"	2	112	256	411	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16664
"1,63,0,-1,0,-1"	"stone"	28473	"stone"	4	112	256	2	840	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16648
"1,63,0,-1,0,-1"	"stone_awakening"	31289	"stone_awakening"	4	2	840	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16648
"1,63,0,-1,0,-1"	"stone_fully_awakened"	12353	"stone_fully_awakened"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16392
"1,63,0,-1,0,-1"	"petrified"	17992	"petrified"	2	4	112	256	335	447	783	-1	-1	-1	-1	0	180	0	-1	0	0		1	"state_petrified"	"skilltree_atlas"	2		-1	-1	-1	-1	-1	-1	-1	0	-1	344408
"1,63,0,-1,0,-1"	"thorns_aura"	12609	"Aura_Thorns"	725	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		42	"Thorns_Aura"	"skilltree_atlas"	2	"skill back big"	60	736	-1	-1	-1	-1	-1	0	-1	16440
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"1,63,0,-1,0,-1"	"elemental_nova"	13121		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"fog"	13377	"fog"	440	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"reaper_boss_trytostunchargeup"	13633	"ReaperBossTryToStunChargeUp"	264	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16728
"1,63,0,-1,0,-1"	"reaper_boss_trytostun"	13889		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16456
"1,63,0,-1,0,-1"	"reaper_boss_vampirechargeup"	14145	"ReaperBossVampireChargeUp"	264	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16664
"1,63,0,-1,0,-1"	"reaper_boss_vampire"	14401	"ReaperBossVampire"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16456
"1,63,0,-1,0,-1"	"reaper_boss_vampireheal"	14657	"ReaperBossVampireHeal"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16456
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"1,63,0,-1,0,-1"	"stone_awakening_fast"	17217	"stone_awakening_fast"	4	2	840	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16648
"1,63,0,-1,0,-1"	"museum_boss"	17473	"museum_boss"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16392
"1,63,0,-1,0,-1"	"quest_encumber"	17729	"quest_encumber"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		42	"encumber"	"skilltree_atlas"	65	"skill back big"	60	769	-1	-1	-1	-1	-1	0	-1	16410
"3,63,0,-1,0,-1"	"monster_affix_field_fire"	18753	"monster_affix_field_fire"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49176
"1,63,0,-1,0,-1"	"monster_affix_field_physical"	19009	"monster_affix_field_physical"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"monster_affix_field_spectral"	19265	"monster_affix_field_spectral"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"monster_affix_field_electrical"	19521	"monster_affix_field_electrical"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"monster_affix_field_toxic"	19777	"monster_affix_field_toxic"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"quest_tk_book"	20033	"ToK_Book"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		42	"tok_book"	"skilltree_atlas"	2	"skill back big"	60	1178	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"turret_spin_attack"	20289	"TurretSpinAttack"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16504
"1,63,0,-1,0,-1"	"quest_in_questgame"	20801		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16400
"1,63,0,-1,0,-1"	"quest_game_starting"	21057		4	318	335	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	17688
"1,63,0,-1,0,-1"	"quest_game_arena_respawn"	12866		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16400
"1,63,0,-1,0,-1"	"quest_game_node_player"	27460	"quest_game_node_player"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"quest_game_node_demon"	27716	"quest_game_node_demon"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"uber_imp_defend"	21313		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"uber_imp_attack"	21569		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"uber_imp_run_to"	25921		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"brain_chocolate_fog"	21825	"BrainChocolateFog"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"operate_object_delay"	22081	"operate_object_delay"	824	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"operate_object_delay_monster"	21572	"operate_object_delay_monster"	624	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"operate_object_fx"	20547	"operate_object_fx"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	20504
"1,63,0,-1,0,-1"	"BoA_lasered_1"	22337		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"BoA_lasered_2"	22593		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"BoA_stunned"	22849	"BoA_Stunned"	2	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16440
"1,63,0,-1,0,-1"	"BoA_laser_1"	23105		1	112	142	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16664
"1,63,0,-1,0,-1"	"BoA_laser_2"	24897		1	112	142	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16664
"1,63,0,-1,0,-1"	"BoA_laser_active"	25153		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"pit_baron_groundslamchargeup"	25409	"PitBaronGroundSlamChargeUp"	264	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16664
"1,63,0,-1,0,-1"	"pit_baron_fireballchargeup"	25665	"PitBaronFireBallChargeUp"	264	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16664
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"1,63,0,-1,0,-1"	"transparent_half"	27457	"Transparent_Half"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"transparent_eighth"	27713	"Transparent_Eighth"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"energy_increasing"	28993		548	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"energy_decreasing"	28225		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"BoA_large"	27969	"BoA_large"	1	256	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16664
"3,63,0,-1,0,-1"	"attacking"	28737		1	548	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49152
"1,63,0,-1,0,-1"	"sniper_paperdoll"	29249	"sniper_paperdoll"	696	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16448
"1,63,0,-1,0,-1"	"quest_tol_speed"	29505	"quest_tol_speed"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		34	"skill_tmp_div_boost_swiftnessboost"	"skilltree_atlas"	2	"skill back big"	60	1168	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"quest_tol_hitpoints"	29761	"quest_tol_hitpoints"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		42	"tol_hit_points"	"skilltree_atlas"	2	"skill back big"	60	1169	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"quest_tol_cooldown"	30017	"quest_tol_cooldown"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		42	"tol_cooldown"	"skilltree_atlas"	2	"skill back big"	60	1170	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"quest_tol_shields"	30273	"quest_tol_shields"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		42	"tol_shield"	"skilltree_atlas"	2	"skill back big"	60	1171	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"quest_tol_damage"	30529	"quest_tol_damage"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		42	"tol_damage"	"skilltree_atlas"	2	"skill back big"	60	1172	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"auto_door_opening"	30785	"auto_door_opening"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16392
"1,63,0,-1,0,-1"	"auto_door_closing"	31041	"auto_door_closing"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16392
"1,63,0,-1,0,-1"	"auto_door_opened"	31297	"auto_door_opened"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16392
"1,63,0,-1,0,-1"	"charactercreate_skill"	12354		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
